Date,Machine_ID,Machine_Type,Production_Line,Install_Date,Last_Maintenance_Date,Avg_Error_Count_Monthly,Avg_Lifetime_Years,Plant_Number,Plant_Address
2024-06-30,Machine_1024,3D Printer,Line_4,2018-06-12,2019-07-14,4,15,PL-123,"Suzhou, China"
2024-06-30,Machine_1025,Lathe,Line_1,2015-10-31,2019-08-25,4,13,PL-123,"Suzhou, China"
2024-06-30,Machine_1026,Drilling,Line_2,2019-09-15,2019-10-14,8,8,PL-123,"Suzhou, China"
2024-06-30,Machine_1027,CNC,Line_3,2019-09-11,2019-01-06,7,16,PL-123,"Suzhou, China"
2024-06-30,Machine_1028,Drilling,Line_4,2017-03-14,2019-09-15,12,8,PL-123,"Suzhou, China"
2024-06-30,Machine_1029,CNC,Line_3,2017-03-15,2019-07-09,0,19,PL-123,"Suzhou, China"
2024-06-30,Machine_1030,3D Printer,Line_4,2014-09-07,2019-02-28,2,13,PL-123,"Suzhou, China"
2024-06-30,Machine_1031,CNC,Line_1,2014-08-25,2019-07-25,11,12,PL-123,"Suzhou, China"
2024-06-30,Machine_1032,CNC,Line_1,2016-10-13,2019-01-31,6,16,PL-123,"Suzhou, China"
2024-06-30,Machine_1033,CNC,Line_3,2016-05-09,2019-12-21,0,19,PL-123,"Suzhou, China"
2024-06-30,Machine_1034,Lathe,Line_1,2015-06-03,2019-07-24,0,6,PL-123,"Suzhou, China"
2024-06-30,Machine_1035,Lathe,Line_3,2015-04-02,2019-10-19,4,12,PL-123,"Suzhou, China"
2024-06-30,Machine_1036,3D Printer,Line_4,2014-12-30,2019-01-31,8,5,PL-123,"Suzhou, China"
2024-06-30,Machine_1037,CNC,Line_2,2015-10-29,2019-10-15,5,13,PL-123,"Suzhou, China"
2024-06-30,Machine_1038,Milling,Line_1,2016-05-27,2019-08-24,9,13,PL-123,"Suzhou, China"
2024-06-30,Machine_1039,3D Printer,Line_4,2016-10-14,2019-09-05,1,17,PL-123,"Suzhou, China"
2024-06-30,Machine_1040,CNC,Line_2,2015-11-07,2019-02-10,10,19,PL-123,"Suzhou, China"
2024-06-30,Machine_1041,CNC,Line_2,2017-12-10,2019-04-20,8,12,PL-123,"Suzhou, China"
2024-06-30,Machine_1042,Lathe,Line_2,2015-01-24,2019-09-21,5,15,PL-123,"Suzhou, China"
2024-06-30,Machine_1043,3D Printer,Line_4,2014-09-03,2019-03-30,4,9,PL-123,"Suzhou, China"
2024-06-30,Machine_1044,CNC,Line_4,2018-01-11,2019-09-11,4,9,PL-123,"Suzhou, China"
2024-06-30,Machine_1045,CNC,Line_3,2014-12-16,2019-09-02,14,17,PL-123,"Suzhou, China"
2024-06-30,Machine_1046,3D Printer,Line_2,2016-02-08,2019-02-05,11,7,PL-123,"Suzhou, China"
2024-06-30,Machine_1047,Milling,Line_2,2015-03-23,2019-02-22,2,9,PL-123,"Suzhou, China"
2024-06-30,Machine_1048,3D Printer,Line_2,2019-03-12,2019-01-13,13,8,PL-123,"Suzhou, China"
2024-06-30,Machine_1049,3D Printer,Line_3,2018-08-03,2019-10-22,5,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1000,Milling,Line_2,2017-11-29,2019-02-26,14,13,PL-123,"Suzhou, China"
2024-07-31,Machine_1001,3D Printer,Line_4,2015-10-11,2019-08-09,14,19,PL-123,"Suzhou, China"
2024-07-31,Machine_1002,CNC,Line_2,2014-11-10,2019-10-29,12,14,PL-123,"Suzhou, China"
2024-07-31,Machine_1003,3D Printer,Line_1,2015-03-05,2019-09-06,3,18,PL-123,"Suzhou, China"
2024-07-31,Machine_1004,Milling,Line_4,2015-03-28,2019-02-23,12,8,PL-123,"Suzhou, China"
2024-07-31,Machine_1005,Drilling,Line_3,2015-07-01,2019-04-09,11,7,PL-123,"Suzhou, China"
2024-07-31,Machine_1006,3D Printer,Line_2,2015-12-14,2019-04-14,9,10,PL-123,"Suzhou, China"
2024-07-31,Machine_1007,Lathe,Line_1,2019-04-29,2019-05-15,13,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1008,CNC,Line_3,2016-12-27,2019-07-09,14,9,PL-123,"Suzhou, China"
2024-07-31,Machine_1009,CNC,Line_3,2015-12-05,2019-07-16,1,19,PL-123,"Suzhou, China"
2024-07-31,Machine_1010,Lathe,Line_4,2018-09-25,2019-07-10,12,11,PL-123,"Suzhou, China"
2024-07-31,Machine_1011,Lathe,Line_3,2015-02-21,2019-06-01,2,6,PL-123,"Suzhou, China"
2024-07-31,Machine_1012,3D Printer,Line_3,2015-01-02,2019-03-31,8,14,PL-123,"Suzhou, China"
2024-07-31,Machine_1013,Lathe,Line_3,2018-08-18,2019-08-07,10,13,PL-123,"Suzhou, China"
2024-07-31,Machine_1014,Drilling,Line_3,2018-01-26,2019-01-11,10,16,PL-123,"Suzhou, China"
2024-07-31,Machine_1015,Milling,Line_2,2015-07-31,2019-04-19,8,19,PL-123,"Suzhou, China"
2024-07-31,Machine_1016,Lathe,Line_2,2019-02-07,2019-10-29,5,10,PL-123,"Suzhou, China"
2024-07-31,Machine_1017,Lathe,Line_2,2015-05-09,2019-05-28,9,6,PL-123,"Suzhou, China"
2024-07-31,Machine_1018,Drilling,Line_2,2014-08-05,2019-12-06,9,12,PL-123,"Suzhou, China"
2024-07-31,Machine_1019,CNC,Line_1,2018-04-05,2019-10-16,13,12,PL-123,"Suzhou, China"
2024-07-31,Machine_1020,CNC,Line_2,2018-12-30,2019-08-12,8,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1021,3D Printer,Line_3,2015-10-26,2019-06-18,3,16,PL-123,"Suzhou, China"
2024-07-31,Machine_1022,Drilling,Line_2,2014-10-03,2019-02-18,10,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1023,Milling,Line_2,2016-11-23,2019-08-07,4,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1024,Milling,Line_4,2016-01-19,2019-07-02,9,16,PL-123,"Suzhou, China"
2024-07-31,Machine_1025,Drilling,Line_3,2014-12-22,2019-09-17,5,8,PL-123,"Suzhou, China"
2024-07-31,Machine_1026,Milling,Line_2,2019-05-21,2019-07-05,12,8,PL-123,"Suzhou, China"
2024-07-31,Machine_1027,CNC,Line_2,2018-11-22,2019-07-22,14,12,PL-123,"Suzhou, China"
2024-07-31,Machine_1028,Milling,Line_2,2015-01-02,2019-06-23,8,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1029,Milling,Line_1,2015-07-12,2019-04-25,12,14,PL-123,"Suzhou, China"
2024-07-31,Machine_1030,Drilling,Line_2,2016-09-06,2019-02-22,4,7,PL-123,"Suzhou, China"
2024-07-31,Machine_1031,Drilling,Line_4,2015-12-15,2019-03-13,7,15,PL-123,"Suzhou, China"
2024-07-31,Machine_1032,Milling,Line_3,2018-01-04,2019-11-26,10,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1033,Lathe,Line_3,2015-12-18,2019-10-24,0,13,PL-123,"Suzhou, China"
2024-07-31,Machine_1034,Drilling,Line_2,2017-11-04,2019-06-04,4,14,PL-123,"Suzhou, China"
2024-07-31,Machine_1035,3D Printer,Line_2,2016-11-20,2019-04-17,9,16,PL-123,"Suzhou, China"
2024-07-31,Machine_1036,3D Printer,Line_2,2016-03-22,2019-10-15,0,13,PL-123,"Suzhou, China"
2024-07-31,Machine_1037,CNC,Line_3,2016-05-09,2019-12-02,9,11,PL-123,"Suzhou, China"
2024-07-31,Machine_1038,Milling,Line_3,2018-12-17,2019-07-24,13,17,PL-123,"Suzhou, China"
2024-07-31,Machine_1039,Lathe,Line_1,2018-07-08,2019-09-12,5,16,PL-123,"Suzhou, China"
2024-07-31,Machine_1040,CNC,Line_4,2014-08-17,2019-09-19,6,19,PL-123,"Suzhou, China"
2024-07-31,Machine_1041,Milling,Line_1,2017-06-09,2019-05-08,11,12,PL-123,"Suzhou, China"
2024-07-31,Machine_1042,Drilling,Line_4,2018-08-31,2019-08-20,13,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1043,3D Printer,Line_1,2018-01-15,2019-04-09,4,9,PL-123,"Suzhou, China"
2024-07-31,Machine_1044,Lathe,Line_3,2015-08-09,2019-02-04,0,19,PL-123,"Suzhou, China"
2024-07-31,Machine_1045,3D Printer,Line_1,2019-04-30,2019-05-01,5,18,PL-123,"Suzhou, China"
2024-07-31,Machine_1046,Drilling,Line_4,2016-02-29,2019-07-14,9,6,PL-123,"Suzhou, China"
2024-07-31,Machine_1047,Milling,Line_2,2018-04-21,2019-11-11,4,17,PL-123,"Suzhou, China"
2024-07-31,Machine_1048,Drilling,Line_4,2018-01-02,2019-03-22,5,5,PL-123,"Suzhou, China"
2024-07-31,Machine_1049,Drilling,Line_2,2015-04-08,2019-01-04,10,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1000,3D Printer,Line_3,2018-07-17,2019-10-16,9,11,PL-123,"Suzhou, China"
2024-08-31,Machine_1001,Lathe,Line_4,2019-05-03,2019-07-03,14,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1002,Drilling,Line_1,2018-12-09,2019-01-26,6,15,PL-123,"Suzhou, China"
2024-08-31,Machine_1003,3D Printer,Line_4,2015-11-14,2019-08-20,6,6,PL-123,"Suzhou, China"
2024-08-31,Machine_1004,Lathe,Line_2,2019-09-10,2019-07-06,1,6,PL-123,"Suzhou, China"
2024-08-31,Machine_1005,Milling,Line_3,2019-01-10,2019-11-06,14,8,PL-123,"Suzhou, China"
2024-08-31,Machine_1006,Milling,Line_1,2015-12-24,2019-04-06,11,19,PL-123,"Suzhou, China"
2024-08-31,Machine_1007,CNC,Line_4,2015-01-06,2019-05-20,2,16,PL-123,"Suzhou, China"
2024-08-31,Machine_1008,3D Printer,Line_2,2015-12-25,2019-02-21,11,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1009,Lathe,Line_1,2015-10-31,2019-08-21,5,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1010,Drilling,Line_3,2016-05-11,2019-03-05,2,14,PL-123,"Suzhou, China"
2024-08-31,Machine_1011,Milling,Line_1,2017-05-19,2019-07-14,1,9,PL-123,"Suzhou, China"
2024-08-31,Machine_1012,Lathe,Line_3,2017-02-23,2019-06-05,3,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1013,3D Printer,Line_1,2016-06-15,2019-03-23,4,15,PL-123,"Suzhou, China"
2024-08-31,Machine_1014,CNC,Line_4,2018-06-17,2019-05-31,10,11,PL-123,"Suzhou, China"
2024-08-31,Machine_1015,Milling,Line_2,2018-12-28,2019-11-13,9,9,PL-123,"Suzhou, China"
2024-08-31,Machine_1016,Lathe,Line_4,2016-04-27,2019-03-25,8,8,PL-123,"Suzhou, China"
2024-08-31,Machine_1017,Lathe,Line_4,2016-07-05,2019-06-18,2,16,PL-123,"Suzhou, China"
2024-08-31,Machine_1018,Lathe,Line_3,2018-01-09,2019-01-02,2,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1019,3D Printer,Line_3,2016-06-04,2019-09-21,5,19,PL-123,"Suzhou, China"
2024-08-31,Machine_1020,3D Printer,Line_3,2015-11-01,2019-11-11,4,16,PL-123,"Suzhou, China"
2024-08-31,Machine_1021,3D Printer,Line_4,2014-08-06,2019-09-07,5,8,PL-123,"Suzhou, China"
2024-08-31,Machine_1022,Drilling,Line_1,2019-07-14,2019-01-29,6,18,PL-123,"Suzhou, China"
2024-08-31,Machine_1023,Lathe,Line_1,2015-10-13,2019-10-19,10,19,PL-123,"Suzhou, China"
2024-08-31,Machine_1024,Milling,Line_4,2016-02-25,2019-02-17,2,16,PL-123,"Suzhou, China"
2024-08-31,Machine_1025,3D Printer,Line_4,2019-07-12,2019-08-10,14,6,PL-123,"Suzhou, China"
2024-08-31,Machine_1026,3D Printer,Line_2,2018-10-04,2019-11-29,12,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1027,Lathe,Line_3,2014-12-08,2019-11-25,4,7,PL-123,"Suzhou, China"
2024-08-31,Machine_1028,3D Printer,Line_3,2018-05-15,2019-10-22,7,15,PL-123,"Suzhou, China"
2024-08-31,Machine_1029,Drilling,Line_4,2016-01-11,2019-03-25,3,6,PL-123,"Suzhou, China"
2024-08-31,Machine_1030,Drilling,Line_4,2017-01-09,2019-05-08,9,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1031,3D Printer,Line_1,2015-06-18,2019-12-03,1,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1032,Lathe,Line_4,2018-02-21,2019-12-20,3,6,PL-123,"Suzhou, China"
2024-08-31,Machine_1033,Lathe,Line_1,2017-03-28,2019-05-19,1,17,PL-123,"Suzhou, China"
2024-08-31,Machine_1034,Lathe,Line_4,2015-09-14,2019-02-19,2,17,PL-123,"Suzhou, China"
2024-08-31,Machine_1035,CNC,Line_2,2018-09-16,2019-08-09,3,13,PL-123,"Suzhou, China"
2024-08-31,Machine_1036,3D Printer,Line_2,2018-09-27,2019-12-20,3,17,PL-123,"Suzhou, China"
2024-08-31,Machine_1037,Lathe,Line_1,2019-06-23,2019-06-13,9,17,PL-123,"Suzhou, China"
2024-08-31,Machine_1038,Drilling,Line_3,2016-01-18,2019-10-11,8,9,PL-123,"Suzhou, China"
2024-08-31,Machine_1039,Milling,Line_2,2018-11-04,2019-08-27,9,13,PL-123,"Suzhou, China"
2024-08-31,Machine_1040,Milling,Line_1,2018-09-05,2019-07-22,5,12,PL-123,"Suzhou, China"
2024-08-31,Machine_1041,Lathe,Line_4,2018-02-26,2019-05-28,8,17,PL-123,"Suzhou, China"
2024-08-31,Machine_1042,Milling,Line_4,2017-09-18,2019-11-19,3,15,PL-123,"Suzhou, China"
2024-08-31,Machine_1043,Milling,Line_1,2017-09-17,2019-08-08,8,10,PL-123,"Suzhou, China"
2024-08-31,Machine_1044,CNC,Line_3,2018-10-13,2019-02-08,10,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1045,Drilling,Line_1,2014-08-08,2019-08-25,12,14,PL-123,"Suzhou, China"
2024-08-31,Machine_1046,Drilling,Line_1,2016-08-23,2019-08-30,8,9,PL-123,"Suzhou, China"
2024-08-31,Machine_1047,CNC,Line_2,2016-05-03,2019-12-10,5,16,PL-123,"Suzhou, China"
2024-08-31,Machine_1048,CNC,Line_1,2016-05-26,2019-10-15,4,5,PL-123,"Suzhou, China"
2024-08-31,Machine_1049,Milling,Line_1,2015-02-01,2019-01-24,2,11,PL-123,"Suzhou, China"
2024-09-30,Machine_1000,3D Printer,Line_4,2017-10-05,2019-04-10,13,14,PL-123,"Suzhou, China"
2024-09-30,Machine_1001,Milling,Line_2,2017-08-04,2019-09-25,14,18,PL-123,"Suzhou, China"
2024-09-30,Machine_1002,CNC,Line_4,2016-12-08,2019-11-06,4,15,PL-123,"Suzhou, China"
2024-09-30,Machine_1003,Drilling,Line_4,2016-05-24,2019-04-07,14,12,PL-123,"Suzhou, China"
2024-09-30,Machine_1004,Milling,Line_3,2015-11-20,2019-05-09,2,12,PL-123,"Suzhou, China"
2024-09-30,Machine_1005,3D Printer,Line_3,2015-10-28,2019-06-26,4,11,PL-123,"Suzhou, China"
2024-09-30,Machine_1006,Milling,Line_2,2017-11-29,2019-12-13,4,6,PL-123,"Suzhou, China"
2024-09-30,Machine_1007,Lathe,Line_2,2014-11-16,2019-03-14,1,9,PL-123,"Suzhou, China"
2024-09-30,Machine_1008,Milling,Line_3,2018-02-01,2019-08-19,13,8,PL-123,"Suzhou, China"
2024-09-30,Machine_1009,CNC,Line_3,2019-09-13,2019-08-11,13,9,PL-123,"Suzhou, China"
2024-09-30,Machine_1010,Drilling,Line_3,2019-03-21,2019-07-21,8,14,PL-123,"Suzhou, China"
2024-09-30,Machine_1011,Drilling,Line_3,2017-09-28,2019-04-19,14,13,PL-123,"Suzhou, China"
2024-09-30,Machine_1012,CNC,Line_3,2016-11-19,2019-08-05,6,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1013,Lathe,Line_4,2017-08-07,2019-02-08,13,8,PL-123,"Suzhou, China"
2024-09-30,Machine_1014,CNC,Line_2,2016-02-11,2019-06-30,5,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1015,Milling,Line_4,2018-08-09,2019-02-03,4,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1016,CNC,Line_4,2017-02-10,2019-07-02,14,16,PL-123,"Suzhou, China"
2024-09-30,Machine_1017,CNC,Line_1,2018-02-16,2019-10-10,3,12,PL-123,"Suzhou, China"
2024-09-30,Machine_1018,Lathe,Line_4,2016-10-13,2019-01-06,7,12,PL-123,"Suzhou, China"
2024-09-30,Machine_1019,Milling,Line_3,2015-03-05,2019-08-02,1,6,PL-123,"Suzhou, China"
2024-09-30,Machine_1020,3D Printer,Line_3,2016-11-06,2019-03-06,7,18,PL-123,"Suzhou, China"
2024-09-30,Machine_1021,3D Printer,Line_1,2018-02-24,2019-09-02,0,10,PL-123,"Suzhou, China"
2024-09-30,Machine_1022,Drilling,Line_1,2016-11-17,2019-05-31,9,9,PL-123,"Suzhou, China"
2024-09-30,Machine_1023,CNC,Line_1,2015-12-19,2019-08-14,0,6,PL-123,"Suzhou, China"
2024-09-30,Machine_1024,Drilling,Line_1,2015-10-03,2019-09-04,2,16,PL-123,"Suzhou, China"
2024-09-30,Machine_1025,Lathe,Line_1,2015-02-23,2019-10-17,4,14,PL-123,"Suzhou, China"
2024-09-30,Machine_1026,3D Printer,Line_4,2014-08-26,2019-09-28,13,8,PL-123,"Suzhou, China"
2024-09-30,Machine_1027,CNC,Line_1,2016-04-19,2019-03-23,5,11,PL-123,"Suzhou, China"
2024-09-30,Machine_1028,Lathe,Line_4,2014-10-30,2019-05-10,3,17,PL-123,"Suzhou, China"
2024-09-30,Machine_1029,Lathe,Line_2,2017-01-08,2019-02-01,6,5,PL-123,"Suzhou, China"
2024-09-30,Machine_1030,CNC,Line_1,2016-05-08,2019-12-13,6,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1031,Lathe,Line_1,2015-09-30,2019-01-02,1,13,PL-123,"Suzhou, China"
2024-09-30,Machine_1032,CNC,Line_4,2016-02-14,2019-03-10,1,14,PL-123,"Suzhou, China"
2024-09-30,Machine_1033,CNC,Line_2,2017-09-11,2019-09-02,1,16,PL-123,"Suzhou, China"
2024-09-30,Machine_1034,Milling,Line_4,2014-11-12,2019-11-29,14,5,PL-123,"Suzhou, China"
2024-09-30,Machine_1035,Drilling,Line_4,2015-05-02,2019-03-07,13,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1036,Lathe,Line_1,2016-08-22,2019-01-18,14,16,PL-123,"Suzhou, China"
2024-09-30,Machine_1037,Lathe,Line_3,2019-03-04,2019-01-31,1,9,PL-123,"Suzhou, China"
2024-09-30,Machine_1038,Milling,Line_3,2016-10-12,2019-07-08,12,11,PL-123,"Suzhou, China"
2024-09-30,Machine_1039,Milling,Line_4,2017-01-23,2019-09-05,8,12,PL-123,"Suzhou, China"
2024-09-30,Machine_1040,Milling,Line_1,2017-02-26,2019-06-16,13,6,PL-123,"Suzhou, China"
2024-09-30,Machine_1041,3D Printer,Line_2,2015-11-25,2019-01-02,4,8,PL-123,"Suzhou, China"
2024-09-30,Machine_1042,3D Printer,Line_3,2014-08-15,2019-06-10,10,6,PL-123,"Suzhou, China"
2024-09-30,Machine_1043,3D Printer,Line_2,2016-10-11,2019-11-20,7,8,PL-123,"Suzhou, China"
2024-09-30,Machine_1044,CNC,Line_3,2016-03-03,2019-06-01,4,19,PL-123,"Suzhou, China"
2024-09-30,Machine_1045,Lathe,Line_1,2016-01-04,2019-02-14,12,10,PL-123,"Suzhou, China"
2024-09-30,Machine_1046,Drilling,Line_4,2016-11-03,2019-06-24,10,10,PL-123,"Suzhou, China"
2024-09-30,Machine_1047,CNC,Line_2,2016-07-22,2019-07-29,4,16,PL-123,"Suzhou, China"
2024-09-30,Machine_1048,Lathe,Line_2,2016-10-07,2019-03-30,0,17,PL-123,"Suzhou, China"
2024-09-30,Machine_1049,Lathe,Line_4,2019-06-11,2019-12-12,5,6,PL-123,"Suzhou, China"
2024-10-31,Machine_1000,Milling,Line_2,2016-03-13,2019-10-14,3,15,PL-123,"Suzhou, China"
2024-10-31,Machine_1001,Milling,Line_3,2015-07-01,2019-04-11,14,8,PL-123,"Suzhou, China"
2024-10-31,Machine_1002,CNC,Line_4,2015-07-27,2019-05-18,2,8,PL-123,"Suzhou, China"
2024-10-31,Machine_1003,Milling,Line_3,2019-01-14,2019-03-01,5,18,PL-123,"Suzhou, China"
2024-10-31,Machine_1004,Lathe,Line_3,2018-12-03,2019-04-08,1,5,PL-123,"Suzhou, China"
2024-10-31,Machine_1005,Milling,Line_1,2017-11-25,2019-12-20,7,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1006,3D Printer,Line_3,2016-06-29,2019-09-30,0,18,PL-123,"Suzhou, China"
2024-10-31,Machine_1007,Milling,Line_1,2018-03-24,2019-07-20,11,6,PL-123,"Suzhou, China"
2024-10-31,Machine_1008,Lathe,Line_2,2018-01-01,2019-07-25,8,18,PL-123,"Suzhou, China"
2024-10-31,Machine_1009,CNC,Line_2,2016-09-28,2019-06-30,7,7,PL-123,"Suzhou, China"
2024-10-31,Machine_1010,Drilling,Line_1,2014-11-11,2019-06-11,0,17,PL-123,"Suzhou, China"
2024-10-31,Machine_1011,Milling,Line_3,2018-11-29,2019-09-07,9,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1012,Lathe,Line_4,2015-08-29,2019-08-11,11,15,PL-123,"Suzhou, China"
2024-10-31,Machine_1013,Drilling,Line_4,2014-12-10,2019-03-22,14,9,PL-123,"Suzhou, China"
2024-10-31,Machine_1014,Drilling,Line_1,2014-09-06,2019-01-05,8,15,PL-123,"Suzhou, China"
2024-10-31,Machine_1015,3D Printer,Line_2,2019-06-15,2019-07-21,1,12,PL-123,"Suzhou, China"
2024-10-31,Machine_1016,Drilling,Line_2,2016-10-09,2019-03-21,2,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1017,Lathe,Line_4,2018-10-27,2019-05-01,1,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1018,Lathe,Line_1,2017-06-10,2019-04-27,12,7,PL-123,"Suzhou, China"
2024-10-31,Machine_1019,Milling,Line_4,2014-11-14,2019-12-10,13,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1020,Milling,Line_3,2018-08-27,2019-01-15,7,11,PL-123,"Suzhou, China"
2024-10-31,Machine_1021,Milling,Line_3,2014-11-22,2019-11-18,1,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1022,Drilling,Line_1,2017-05-03,2019-11-06,9,14,PL-123,"Suzhou, China"
2024-10-31,Machine_1023,Drilling,Line_1,2018-09-08,2019-05-23,1,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1024,3D Printer,Line_3,2019-06-24,2019-07-30,14,5,PL-123,"Suzhou, China"
2024-10-31,Machine_1025,Milling,Line_2,2014-10-05,2019-07-17,0,7,PL-123,"Suzhou, China"
2024-10-31,Machine_1026,CNC,Line_1,2018-07-04,2019-08-20,6,11,PL-123,"Suzhou, China"
2024-10-31,Machine_1027,3D Printer,Line_3,2019-06-07,2019-09-04,11,8,PL-123,"Suzhou, China"
2024-10-31,Machine_1028,CNC,Line_3,2018-11-11,2019-11-16,1,16,PL-123,"Suzhou, China"
2024-10-31,Machine_1029,Drilling,Line_2,2016-06-19,2019-03-21,9,8,PL-123,"Suzhou, China"
2024-10-31,Machine_1030,3D Printer,Line_2,2014-09-14,2019-12-09,4,11,PL-123,"Suzhou, China"
2024-10-31,Machine_1031,3D Printer,Line_2,2015-09-26,2019-01-10,4,13,PL-123,"Suzhou, China"
2024-10-31,Machine_1032,Lathe,Line_2,2018-07-09,2019-05-05,2,18,PL-123,"Suzhou, China"
2024-10-31,Machine_1033,Drilling,Line_4,2019-02-18,2019-02-10,2,15,PL-123,"Suzhou, China"
2024-10-31,Machine_1034,Drilling,Line_2,2016-04-26,2019-08-21,12,17,PL-123,"Suzhou, China"
2024-10-31,Machine_1035,3D Printer,Line_4,2017-11-20,2019-03-19,11,17,PL-123,"Suzhou, China"
2024-10-31,Machine_1036,Drilling,Line_1,2015-06-25,2019-09-03,2,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1037,3D Printer,Line_3,2018-12-20,2019-08-21,5,6,PL-123,"Suzhou, China"
2024-10-31,Machine_1038,Lathe,Line_4,2016-12-19,2019-11-23,13,13,PL-123,"Suzhou, China"
2024-10-31,Machine_1039,3D Printer,Line_1,2018-03-04,2019-08-30,3,7,PL-123,"Suzhou, China"
2024-10-31,Machine_1040,Drilling,Line_1,2015-05-10,2019-09-24,12,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1041,Drilling,Line_4,2016-12-18,2019-05-25,2,8,PL-123,"Suzhou, China"
2024-10-31,Machine_1042,3D Printer,Line_1,2017-05-02,2019-11-15,1,5,PL-123,"Suzhou, China"
2024-10-31,Machine_1043,3D Printer,Line_1,2018-06-15,2019-10-01,12,13,PL-123,"Suzhou, China"
2024-10-31,Machine_1044,3D Printer,Line_4,2017-06-07,2019-11-26,2,15,PL-123,"Suzhou, China"
2024-10-31,Machine_1045,Milling,Line_1,2017-08-31,2019-05-20,3,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1046,Drilling,Line_2,2015-04-12,2019-05-22,5,10,PL-123,"Suzhou, China"
2024-10-31,Machine_1047,Drilling,Line_2,2015-04-30,2019-05-16,3,12,PL-123,"Suzhou, China"
2024-10-31,Machine_1048,Milling,Line_3,2017-06-08,2019-12-08,7,19,PL-123,"Suzhou, China"
2024-10-31,Machine_1049,3D Printer,Line_1,2019-08-25,2019-04-08,2,19,PL-123,"Suzhou, China"
2024-11-30,Machine_1000,Lathe,Line_3,2018-09-30,2019-04-01,11,6,PL-123,"Suzhou, China"
2024-11-30,Machine_1001,3D Printer,Line_2,2016-02-20,2019-08-25,2,11,PL-123,"Suzhou, China"
2024-11-30,Machine_1002,3D Printer,Line_2,2019-06-30,2019-08-17,2,10,PL-123,"Suzhou, China"
2024-11-30,Machine_1003,Milling,Line_2,2016-04-14,2019-05-26,7,6,PL-123,"Suzhou, China"
2024-11-30,Machine_1004,Drilling,Line_1,2017-09-07,2019-12-12,3,6,PL-123,"Suzhou, China"
2024-11-30,Machine_1005,3D Printer,Line_1,2018-11-15,2019-06-30,0,8,PL-123,"Suzhou, China"
2024-11-30,Machine_1006,Drilling,Line_2,2018-09-24,2019-08-12,1,8,PL-123,"Suzhou, China"
2024-11-30,Machine_1007,CNC,Line_3,2014-10-19,2019-02-01,12,7,PL-123,"Suzhou, China"
2024-11-30,Machine_1008,Drilling,Line_3,2014-09-27,2019-02-06,13,12,PL-123,"Suzhou, China"
2024-11-30,Machine_1009,Lathe,Line_4,2014-08-18,2019-12-09,9,18,PL-123,"Suzhou, China"
2024-11-30,Machine_1010,Lathe,Line_2,2017-04-02,2019-11-03,12,11,PL-123,"Suzhou, China"
2024-11-30,Machine_1011,3D Printer,Line_3,2016-03-10,2019-10-12,12,6,PL-123,"Suzhou, China"
2024-11-30,Machine_1012,Drilling,Line_2,2017-10-26,2019-10-15,13,7,PL-123,"Suzhou, China"
2024-11-30,Machine_1013,3D Printer,Line_3,2019-05-16,2019-12-07,1,14,PL-123,"Suzhou, China"
2024-11-30,Machine_1014,Milling,Line_4,2017-07-13,2019-01-23,13,13,PL-123,"Suzhou, China"
2024-11-30,Machine_1015,Lathe,Line_4,2017-07-27,2019-10-28,2,17,PL-123,"Suzhou, China"
2024-11-30,Machine_1016,3D Printer,Line_2,2014-08-25,2019-09-09,5,9,PL-123,"Suzhou, China"
2024-11-30,Machine_1017,Milling,Line_3,2018-10-08,2019-08-13,7,6,PL-123,"Suzhou, China"
